Date,Exercise,Weight(lbs),Reps,Primary Muscle Group,Secondary Muscle Group,Volume,Week,day of week
2025-01-30,RDL,110.0,11,Hamstrings,Low Back,1210.0,2025-01-27,Thursday
2025-01-30,RDL,110.0,10,Hamstrings,Low Back,1100.0,2025-01-27,Thursday
2025-01-30,RDL,110.0,10,Hamstrings,Low Back,1100.0,2025-01-27,Thursday
2025-01-30,Seated Leg Curl,150.0,12,Hamstrings,,1800.0,2025-01-27,Thursday
2025-01-30,Seated Leg Curl,150.0,10,Hamstrings,,1500.0,2025-01-27,Thursday
2025-01-30,Seated Leg Curl,150.0,10,Hamstrings,,1500.0,2025-01-27,Thursday
2025-01-30,Leg Press,360.0,12,Quads,Glutes,4320.0,2025-01-27,Thursday
2025-01-30,Leg Press,450.0,17,Quads,Glutes,7650.0,2025-01-27,Thursday
2025-01-30,Leg Press,540.0,10,Quads,Glutes,5400.0,2025-01-27,Thursday
2025-01-30,Leg Press,660.0,10,Quads,Glutes,6600.0,2025-01-27,Thursday
2025-01-30,Leg Extension,120.0,8,Quads,,960.0,2025-01-27,Thursday
2025-01-30,Leg Extension,120.0,7,Quads,,840.0,2025-01-27,Thursday
2025-01-30,Leg Extension,120.0,7,Quads,,840.0,2025-01-27,Thursday
2025-02-04,Dumbbell Bench,95.0,8,Chest,Triceps,760.0,2025-02-03,Tuesday
2025-02-04,Dumbbell Bench,95.0,8,Chest,Triceps,760.0,2025-02-03,Tuesday
2025-02-04,Dumbbell Bench,95.0,7,Chest,Triceps,665.0,2025-02-03,Tuesday
2025-02-04,Bicep Curl,40.0,12,Biceps,,480.0,2025-02-03,Tuesday
2025-02-04,Bicep Curl,40.0,12,Biceps,,480.0,2025-02-03,Tuesday
2025-02-04,Bicep Curl,40.0,10,Biceps,,400.0,2025-02-03,Tuesday
2025-02-04,Bicep Curl,40.0,12,Biceps,,480.0,2025-02-03,Tuesday
2025-02-04,Skull Crushers,90.0,12,Triceps,,1080.0,2025-02-03,Tuesday
2025-02-04,Skull Crushers,90.0,10,Triceps,,900.0,2025-02-03,Tuesday
2025-02-04,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-03,Tuesday
2025-02-04,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-03,Tuesday
2025-02-04,EZ Curl,80.0,13,Biceps,,1040.0,2025-02-03,Tuesday
2025-02-04,EZ Curl,80.0,12,Biceps,,960.0,2025-02-03,Tuesday
2025-02-04,EZ Curl,80.0,12,Biceps,,960.0,2025-02-03,Tuesday
2025-02-04,Incline Bench,135.0,12,Chest,Triceps,1620.0,2025-02-03,Tuesday
2025-02-04,Incline Bench,195.0,4,Chest,Triceps,780.0,2025-02-03,Tuesday
2025-02-04,Incline Bench,135.0,3,Chest,Triceps,405.0,2025-02-03,Tuesday
2025-02-04,Incline Bench,135.0,8,Chest,Triceps,1080.0,2025-02-03,Tuesday
2025-02-04,Pec Dec,185.0,9,Chest,,1665.0,2025-02-03,Tuesday
2025-02-04,Pec Dec,185.0,7,Chest,,1295.0,2025-02-03,Tuesday
2025-02-04,Pec Dec,175.0,7,Chest,,1225.0,2025-02-03,Tuesday
2025-02-04,Pec Dec,160.0,7,Chest,,1120.0,2025-02-03,Tuesday
2025-02-04,Shoulder Press,65.0,11,Shoulders,,715.0,2025-02-03,Tuesday
2025-02-04,Shoulder Press,65.0,10,Shoulders,,650.0,2025-02-03,Tuesday
2025-02-04,Shoulder Press,65.0,9,Shoulders,,585.0,2025-02-03,Tuesday
2025-02-04,Shoulder Press,65.0,8,Shoulders,,520.0,2025-02-03,Tuesday
2025-02-04,Seated Row,140.0,13,Back,,1820.0,2025-02-03,Tuesday
2025-02-04,Seated Row,160.0,12,Back,,1920.0,2025-02-03,Tuesday
2025-02-04,Seated Row,160.0,10,Back,,1600.0,2025-02-03,Tuesday
2025-02-04,Seated Row,160.0,10,Back,,1600.0,2025-02-03,Tuesday
2025-02-04,Seated Row,160.0,9,Back,,1440.0,2025-02-03,Tuesday
2025-02-04,Seated Row,160.0,8,Back,,1280.0,2025-02-03,Tuesday
2025-02-04,Close-Grip Pulldown,160.0,10,Lats,Biceps,1600.0,2025-02-03,Tuesday
2025-02-04,Close-Grip Pulldown,160.0,9,Lats,Biceps,1440.0,2025-02-03,Tuesday
2025-02-04,Close-Grip Pulldown,160.0,8,Lats,Biceps,1280.0,2025-02-03,Tuesday
2025-02-04,Close-Grip Pulldown,160.0,8,Lats,Biceps,1280.0,2025-02-03,Tuesday
2025-02-04,Cable Lateral Raise,12.5,10,Shoulders,,125.0,2025-02-03,Tuesday
2025-02-04,Cable Lateral Raise,12.5,10,Shoulders,,125.0,2025-02-03,Tuesday
2025-02-04,Cable Lateral Raise,12.5,8,Shoulders,,100.0,2025-02-03,Tuesday
2025-02-04,Cable Lateral Raise,12.5,8,Shoulders,,100.0,2025-02-03,Tuesday
2025-02-04,Hammer Curl,50.0,10,Biceps,,500.0,2025-02-03,Tuesday
2025-02-04,Hammer Curl,50.0,8,Biceps,,400.0,2025-02-03,Tuesday
2025-02-04,Hammer Curl,50.0,8,Biceps,,400.0,2025-02-03,Tuesday
2025-02-04,Hammer Curl,50.0,8,Biceps,,400.0,2025-02-03,Tuesday
2025-02-04,Machine Row (Vertical),80.0,8,Lats,Biceps,640.0,2025-02-03,Tuesday
2025-02-04,Machine Row (Vertical),80.0,10,Lats,Biceps,800.0,2025-02-03,Tuesday
2025-02-04,Machine Row (Vertical),80.0,8,Lats,Biceps,640.0,2025-02-03,Tuesday
2025-02-04,Machine Row (Vertical),80.0,8,Lats,Biceps,640.0,2025-02-03,Tuesday
2025-02-04,Machine Chest Press,110.0,8,Chest,Triceps,880.0,2025-02-03,Tuesday
2025-02-04,Machine Chest Press,110.0,8,Chest,Triceps,880.0,2025-02-03,Tuesday
2025-02-04,Machine Chest Press,110.0,7,Chest,Triceps,770.0,2025-02-03,Tuesday
2025-02-04,Machine Chest Press,110.0,7,Chest,Triceps,770.0,2025-02-03,Tuesday
2025-02-04,Machine Curl,160.0,6,Biceps,,960.0,2025-02-03,Tuesday
2025-02-04,Machine Curl,160.0,6,Biceps,,960.0,2025-02-03,Tuesday
2025-02-04,Machine Curl,160.0,6,Biceps,,960.0,2025-02-03,Tuesday
2025-02-09,Barbell Squat,135.0,15,Quads,Glutes,2025.0,2025-02-03,Sunday
2025-02-09,Barbell Squat,225.0,12,Quads,Glutes,2700.0,2025-02-03,Sunday
2025-02-09,Barbell Squat,315.0,6,Quads,Glutes,1890.0,2025-02-03,Sunday
2025-02-09,Barbell Squat,335.0,4,Quads,Glutes,1340.0,2025-02-03,Sunday
2025-02-09,Barbell Squat,355.0,2,Quads,Glutes,710.0,2025-02-03,Sunday
2025-02-09,Barbell Squat,375.0,1,Quads,Glutes,375.0,2025-02-03,Sunday
2025-02-09,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2025-02-03,Sunday
2025-02-09,Seated Leg Curl,145.0,12,Hamstrings,,1740.0,2025-02-03,Sunday
2025-02-09,Seated Leg Curl,145.0,10,Hamstrings,,1450.0,2025-02-03,Sunday
2025-02-09,Seated Leg Curl,145.0,10,Hamstrings,,1450.0,2025-02-03,Sunday
2025-02-09,Seated Leg Curl,145.0,10,Hamstrings,,1450.0,2025-02-03,Sunday
2025-02-12,Leg Extension,190.0,12,Quads,,2280.0,2025-02-10,Wednesday
2025-02-12,Leg Extension,220.0,10,Quads,,2200.0,2025-02-10,Wednesday
2025-02-12,Leg Extension,220.0,9,Quads,,1980.0,2025-02-10,Wednesday
2025-02-12,Leg Extension,220.0,8,Quads,,1760.0,2025-02-10,Wednesday
2025-02-12,Bench,185.0,16,Chest,Triceps,2960.0,2025-02-10,Wednesday
2025-02-12,Bench,185.0,10,Chest,Triceps,1850.0,2025-02-10,Wednesday
2025-02-12,Bench,205.0,8,Chest,Triceps,1640.0,2025-02-10,Wednesday
2025-02-12,Bench,225.0,5,Chest,Triceps,1125.0,2025-02-10,Wednesday
2025-02-12,Bench,225.0,4,Chest,Triceps,900.0,2025-02-10,Wednesday
2025-02-12,Bench,225.0,3,Chest,Triceps,675.0,2025-02-10,Wednesday
2025-02-12,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-10,Wednesday
2025-02-12,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-10,Wednesday
2025-02-12,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-10,Wednesday
2025-02-12,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-10,Wednesday
2025-02-12,Hammer Curl,50.0,10,Biceps,,500.0,2025-02-10,Wednesday
2025-02-12,Pec Dec,205.0,9,Chest,,1845.0,2025-02-10,Wednesday
2025-02-12,Pec Dec,205.0,6,Chest,,1230.0,2025-02-10,Wednesday
2025-02-13,Close-Grip Pulldown,140.0,15,Lats,Biceps,2100.0,2025-02-10,Thursday
2025-02-13,Close-Grip Pulldown,160.0,12,Lats,Biceps,1920.0,2025-02-10,Thursday
2025-02-13,Close-Grip Pulldown,180.0,8,Lats,Biceps,1440.0,2025-02-10,Thursday
2025-02-13,Rear Pec Dec,165.0,10,Shoulders,,1650.0,2025-02-10,Thursday
2025-02-13,Rear Pec Dec,165.0,9,Shoulders,,1485.0,2025-02-10,Thursday
2025-02-13,Rear Pec Dec,165.0,8,Shoulders,,1320.0,2025-02-10,Thursday
2025-02-13,Lat Pulldown,160.0,10,Lats,Biceps,1600.0,2025-02-10,Thursday
2025-02-13,Lat Pulldown,160.0,12,Lats,Biceps,1920.0,2025-02-10,Thursday
2025-02-13,Lat Pulldown,160.0,11,Lats,Biceps,1760.0,2025-02-10,Thursday
2025-02-13,Lat Pulldown,160.0,10,Lats,Biceps,1600.0,2025-02-10,Thursday
2025-02-13,Machine Shoulder Press,120.0,11,Shoulders,,1320.0,2025-02-10,Thursday
2025-02-13,Machine Shoulder Press,140.0,7,Shoulders,,980.0,2025-02-10,Thursday
2025-02-13,Machine Shoulder Press,140.0,6,Shoulders,,840.0,2025-02-10,Thursday
2025-02-13,Bicep Curl,40.0,10,Biceps,,400.0,2025-02-10,Thursday
2025-02-13,Bicep Curl,40.0,10,Biceps,,400.0,2025-02-10,Thursday
2025-02-13,Bicep Curl,40.0,9,Biceps,,360.0,2025-02-10,Thursday
2025-02-13,Bicep Curl,40.0,8,Biceps,,320.0,2025-02-10,Thursday
2025-02-13,Hammer Curl,35.0,11,Biceps,,385.0,2025-02-10,Thursday
2025-02-13,Hammer Curl,35.0,10,Biceps,,350.0,2025-02-10,Thursday
2025-02-13,Hammer Curl,33.0,10,Biceps,,330.0,2025-02-10,Thursday
2025-02-13,Hammer Curl,35.0,10,Biceps,,350.0,2025-02-10,Thursday
2025-02-15,Barbell Squat,135.0,20,Quads,Glutes,2700.0,2025-02-10,Saturday
2025-02-15,Barbell Squat,225.0,15,Quads,Glutes,3375.0,2025-02-10,Saturday
2025-02-15,Barbell Squat,315.0,7,Quads,Glutes,2205.0,2025-02-10,Saturday
2025-02-15,Barbell Squat,365.0,2,Quads,Glutes,730.0,2025-02-10,Saturday
2025-02-15,Barbell Squat,365.0,2,Quads,Glutes,730.0,2025-02-10,Saturday
2025-02-15,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2025-02-10,Saturday
2025-02-15,RDL,110.0,12,Hamstrings,Low Back,1320.0,2025-02-10,Saturday
2025-02-15,RDL,110.0,10,Hamstrings,Low Back,1100.0,2025-02-10,Saturday
2025-02-15,RDL,110.0,10,Hamstrings,Low Back,1100.0,2025-02-10,Saturday
2025-02-15,Leg Extension,205.0,10,Quads,,2050.0,2025-02-10,Saturday
2025-02-15,Leg Extension,205.0,10,Quads,,2050.0,2025-02-10,Saturday
2025-02-15,Leg Extension,205.0,10,Quads,,2050.0,2025-02-10,Saturday
2025-02-15,Leg Extension,180.0,10,Quads,,1800.0,2025-02-10,Saturday
2025-02-15,Seated Leg Curl,145.0,10,Hamstrings,,1450.0,2025-02-10,Saturday
2025-02-15,Seated Leg Curl,145.0,9,Hamstrings,,1305.0,2025-02-10,Saturday
2025-02-18,Hammer Curl,50.0,12,Biceps,,600.0,2025-02-17,Tuesday
2025-02-18,Hammer Curl,50.0,12,Biceps,,600.0,2025-02-17,Tuesday
2025-02-18,Hammer Curl,50.0,12,Biceps,,600.0,2025-02-17,Tuesday
2025-02-18,Hammer Curl,50.0,11,Biceps,,550.0,2025-02-17,Tuesday
2025-02-18,Hammer Curl,50.0,10,Biceps,,500.0,2025-02-17,Tuesday
2025-02-18,Dumbbell Bench,90.0,7,Chest,Triceps,630.0,2025-02-17,Tuesday
2025-02-18,Dumbbell Bench,90.0,7,Chest,Triceps,630.0,2025-02-17,Tuesday
2025-02-18,Dumbbell Bench,90.0,7,Chest,Triceps,630.0,2025-02-17,Tuesday
2025-02-18,Dumbbell Bench,90.0,7,Chest,Triceps,630.0,2025-02-17,Tuesday
2025-02-18,Skull Crushers,90.0,10,Triceps,,900.0,2025-02-17,Tuesday
2025-02-18,Skull Crushers,90.0,9,Triceps,,810.0,2025-02-17,Tuesday
2025-02-18,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-17,Tuesday
2025-02-18,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-17,Tuesday
2025-02-18,Machine Shoulder Press,155.0,5,Shoulders,,775.0,2025-02-17,Tuesday
2025-02-18,Machine Shoulder Press,140.0,6,Shoulders,,840.0,2025-02-17,Tuesday
2025-02-18,Machine Shoulder Press,140.0,6,Shoulders,,840.0,2025-02-17,Tuesday
2025-02-18,Machine Shoulder Press,140.0,5,Shoulders,,700.0,2025-02-17,Tuesday
2025-02-18,Machine Shoulder Press,140.0,5,Shoulders,,700.0,2025-02-17,Tuesday
2025-02-18,Machine Curl,155.0,12,Biceps,,1860.0,2025-02-17,Tuesday
2025-02-18,Machine Curl,140.0,10,Biceps,,1400.0,2025-02-17,Tuesday
2025-02-18,Machine Curl,155.0,10,Biceps,,1550.0,2025-02-17,Tuesday
2025-02-18,Machine Curl,155.0,10,Biceps,,1550.0,2025-02-17,Tuesday
2025-02-18,Pec Dec,190.0,9,Chest,,1710.0,2025-02-17,Tuesday
2025-02-18,Pec Dec,190.0,8,Chest,,1520.0,2025-02-17,Tuesday
2025-02-18,Pec Dec,190.0,7,Chest,,1330.0,2025-02-17,Tuesday
2025-02-18,Pec Dec,190.0,6,Chest,,1140.0,2025-02-17,Tuesday
2025-02-18,Machine Lateral Raise,110.0,10,Shoulders,,1100.0,2025-02-17,Tuesday
2025-02-18,Machine Lateral Raise,110.0,10,Shoulders,,1100.0,2025-02-17,Tuesday
2025-02-18,Machine Lateral Raise,110.0,8,Shoulders,,880.0,2025-02-17,Tuesday
2025-02-18,Machine Lateral Raise,110.0,7,Shoulders,,770.0,2025-02-17,Tuesday
2025-02-18,Machine Chest Press,160.0,10,Chest,Triceps,1600.0,2025-02-17,Tuesday
2025-02-18,Machine Chest Press,160.0,9,Chest,Triceps,1440.0,2025-02-17,Tuesday
2025-02-18,Machine Chest Press,160.0,8,Chest,Triceps,1280.0,2025-02-17,Tuesday
2025-02-19,Barbell Squat,135.0,10,Quads,Glutes,1350.0,2025-02-17,Wednesday
2025-02-19,Barbell Squat,225.0,15,Quads,Glutes,3375.0,2025-02-17,Wednesday
2025-02-19,Barbell Squat,315.0,7,Quads,Glutes,2205.0,2025-02-17,Wednesday
2025-02-19,Barbell Squat,335.0,5,Quads,Glutes,1675.0,2025-02-17,Wednesday
2025-02-19,Barbell Squat,355.0,2,Quads,Glutes,710.0,2025-02-17,Wednesday
2025-02-19,Barbell Squat,365.0,2,Quads,Glutes,730.0,2025-02-17,Wednesday
2025-02-19,Barbell Squat,335.0,1,Quads,Glutes,335.0,2025-02-17,Wednesday
2025-02-19,RDL,110.0,12,Hamstrings,Low Back,1320.0,2025-02-17,Wednesday
2025-02-19,RDL,110.0,11,Hamstrings,Low Back,1210.0,2025-02-17,Wednesday
2025-02-19,RDL,110.0,11,Hamstrings,Low Back,1210.0,2025-02-17,Wednesday
2025-02-19,RDL,110.0,10,Hamstrings,Low Back,1100.0,2025-02-17,Wednesday
2025-02-21,Close-Grip Pulldown,160.0,13,Lats,Biceps,2080.0,2025-02-17,Friday
2025-02-21,Close-Grip Pulldown,180.0,10,Lats,Biceps,1800.0,2025-02-17,Friday
2025-02-21,Close-Grip Pulldown,200.0,7,Lats,Biceps,1400.0,2025-02-17,Friday
2025-02-21,Close-Grip Pulldown,200.0,7,Lats,Biceps,1400.0,2025-02-17,Friday
2025-02-21,Close-Grip Pulldown,200.0,6,Lats,Biceps,1200.0,2025-02-17,Friday
2025-02-21,Rear Pec Dec,165.0,11,Shoulders,,1815.0,2025-02-17,Friday
2025-02-21,Rear Pec Dec,165.0,9,Shoulders,,1485.0,2025-02-17,Friday
2025-02-21,Rear Pec Dec,165.0,8,Shoulders,,1320.0,2025-02-17,Friday
2025-02-21,Rear Pec Dec,165.0,7,Shoulders,,1155.0,2025-02-17,Friday
2025-02-21,Lat Pulldown,180.0,8,Lats,Biceps,1440.0,2025-02-17,Friday
2025-02-21,Lat Pulldown,180.0,8,Lats,Biceps,1440.0,2025-02-17,Friday
2025-02-21,Lat Pulldown,180.0,7,Lats,Biceps,1260.0,2025-02-17,Friday
2025-02-21,Lat Pulldown,160.0,10,Lats,Biceps,1600.0,2025-02-17,Friday
2025-02-21,Cable Lateral Raise,17.5,8,Shoulders,,140.0,2025-02-17,Friday
2025-02-21,Cable Lateral Raise,17.5,8,Shoulders,,140.0,2025-02-17,Friday
2025-02-21,Hammer Curl,40.0,12,Biceps,,480.0,2025-02-17,Friday
2025-02-21,Hammer Curl,40.0,12,Biceps,,480.0,2025-02-17,Friday
2025-02-21,Hammer Curl,40.0,12,Biceps,,480.0,2025-02-17,Friday
2025-02-25,Barbell Squat,125.0,15,Quads,Glutes,1875.0,2025-02-24,Tuesday
2025-02-25,Barbell Squat,225.0,17,Quads,Glutes,3825.0,2025-02-24,Tuesday
2025-02-25,Barbell Squat,315.0,8,Quads,Glutes,2520.0,2025-02-24,Tuesday
2025-02-25,Barbell Squat,335.0,5,Quads,Glutes,1675.0,2025-02-24,Tuesday
2025-02-25,Barbell Squat,335.0,5,Quads,Glutes,1675.0,2025-02-24,Tuesday
2025-02-25,Barbell Squat,335.0,5,Quads,Glutes,1675.0,2025-02-24,Tuesday
2025-02-25,RDL,115.0,10,Hamstrings,Low Back,1150.0,2025-02-24,Tuesday
2025-02-25,RDL,115.0,10,Hamstrings,Low Back,1150.0,2025-02-24,Tuesday
2025-02-25,RDL,115.0,10,Hamstrings,Low Back,1150.0,2025-02-24,Tuesday
2025-02-25,RDL,115.0,8,Hamstrings,Low Back,920.0,2025-02-24,Tuesday
2025-02-25,Leg Extension,130.0,10,Quads,,1300.0,2025-02-24,Tuesday
2025-02-25,Leg Extension,120.0,10,Quads,,1200.0,2025-02-24,Tuesday
2025-02-25,Leg Extension,120.0,10,Quads,,1200.0,2025-02-24,Tuesday
2025-02-25,Leg Curl,90.0,10,Hamstrings,,900.0,2025-02-24,Tuesday
2025-02-25,Leg Curl,90.0,10,Hamstrings,,900.0,2025-02-24,Tuesday
2025-02-25,Leg Curl,90.0,8,Hamstrings,,720.0,2025-02-24,Tuesday
2025-02-26,Dumbbell Bench,100.0,10,Chest,Triceps,1000.0,2025-02-24,Wednesday
2025-02-26,Dumbbell Bench,100.0,10,Chest,Triceps,1000.0,2025-02-24,Wednesday
2025-02-26,Dumbbell Bench,100.0,7,Chest,Triceps,700.0,2025-02-24,Wednesday
2025-02-26,Dumbbell Bench,100.0,6,Chest,Triceps,600.0,2025-02-24,Wednesday
2025-02-26,Skull Crushers,90.0,10,Triceps,,900.0,2025-02-24,Wednesday
2025-02-26,Skull Crushers,90.0,9,Triceps,,810.0,2025-02-24,Wednesday
2025-02-26,Skull Crushers,90.0,8,Triceps,,720.0,2025-02-24,Wednesday
2025-02-26,Skull Crushers,90.0,7,Triceps,,630.0,2025-02-24,Wednesday
2025-02-26,Lateral Raise,35.0,10,Shoulders,,350.0,2025-02-24,Wednesday
2025-02-26,Lateral Raise,35.0,10,Shoulders,,350.0,2025-02-24,Wednesday
2025-02-26,Lateral Raise,35.0,9,Shoulders,,315.0,2025-02-24,Wednesday
2025-02-26,Lateral Raise,35.0,9,Shoulders,,315.0,2025-02-24,Wednesday
2025-02-26,Incline Dumbbell Press,65.0,12,Chest,Triceps,780.0,2025-02-24,Wednesday
2025-02-26,Incline Dumbbell Press,65.0,10,Chest,Triceps,650.0,2025-02-24,Wednesday
2025-02-26,Incline Dumbbell Press,65.0,8,Chest,Triceps,520.0,2025-02-24,Wednesday
2025-02-26,Incline Dumbbell Press,65.0,7,Chest,Triceps,455.0,2025-02-24,Wednesday
2025-02-26,Tricep Pushdown,120.0,12,Triceps,,1440.0,2025-02-24,Wednesday
2025-02-26,Tricep Pushdown,120.0,12,Triceps,,1440.0,2025-02-24,Wednesday
2025-02-26,Tricep Pushdown,120.0,10,Triceps,,1200.0,2025-02-24,Wednesday
2025-02-26,Tricep Pushdown,120.0,10,Triceps,,1200.0,2025-02-24,Wednesday
2025-02-26,Pec Dec,205.0,6,Chest,,1230.0,2025-02-24,Wednesday
2025-02-26,Pec Dec,175.0,7,Chest,,1225.0,2025-02-24,Wednesday
2025-02-26,Pec Dec,175.0,5,Chest,,875.0,2025-02-24,Wednesday
2025-02-26,Pec Dec,135.0,7,Chest,,945.0,2025-02-24,Wednesday
2025-02-27,Hack Squat,135.0,20,Quads,Glutes,2700.0,2025-02-24,Thursday
2025-02-27,Hack Squat,225.0,10,Quads,Glutes,2250.0,2025-02-24,Thursday
2025-02-27,Hack Squat,315.0,4,Quads,Glutes,1260.0,2025-02-24,Thursday
2025-02-27,Barbell Squat,315.0,3,Quads,Glutes,945.0,2025-02-24,Thursday
2025-02-27,Barbell Squat,385.0,3,Quads,Glutes,1155.0,2025-02-24,Thursday
2025-02-27,Hip Thrust,225.0,15,Glutes,Hamstrings,3375.0,2025-02-24,Thursday
2025-02-27,Hip Thrust,315.0,13,Glutes,Hamstrings,4095.0,2025-02-24,Thursday
2025-02-27,Hip Thrust,385.0,10,Glutes,Hamstrings,3850.0,2025-02-24,Thursday
2025-02-27,Hip Thrust,315.0,12,Glutes,Hamstrings,3780.0,2025-02-24,Thursday
2025-02-27,Leg Extension,205.0,10,Quads,,2050.0,2025-02-24,Thursday
2025-02-27,Leg Extension,205.0,11,Quads,,2255.0,2025-02-24,Thursday
2025-03-01,Close-Grip Pulldown,170.0,11,Lats,Biceps,1870.0,2025-02-24,Saturday
2025-03-01,Close-Grip Pulldown,200.0,8,Lats,Biceps,1600.0,2025-02-24,Saturday
2025-03-01,Close-Grip Pulldown,200.0,7,Lats,Biceps,1400.0,2025-02-24,Saturday
2025-03-01,Close-Grip Pulldown,200.0,6,Lats,Biceps,1200.0,2025-02-24,Saturday
2025-03-01,Machine Shoulder Press,140.0,7,Shoulders,,980.0,2025-02-24,Saturday
2025-03-01,Machine Shoulder Press,140.0,7,Shoulders,,980.0,2025-02-24,Saturday
2025-03-01,Machine Shoulder Press,140.0,7,Shoulders,,980.0,2025-02-24,Saturday
2025-03-01,Single Arm Tricep Pushdown,60.0,10,Triceps,,600.0,2025-02-24,Saturday
2025-03-01,Single Arm Tricep Pushdown,60.0,10,Triceps,,600.0,2025-02-24,Saturday
2025-03-01,Single Arm Tricep Pushdown,60.0,10,Triceps,,600.0,2025-02-24,Saturday
2025-03-03,Machine Row (Horizontal),90.0,11,Back,,990.0,2025-03-03,Monday
2025-03-03,Machine Row (Horizontal),90.0,10,Back,,900.0,2025-03-03,Monday
2025-03-03,Machine Row (Horizontal),90.0,10,Back,,900.0,2025-03-03,Monday
2025-03-03,Hammer Curl,50.0,10,Biceps,,500.0,2025-03-03,Monday
2025-03-03,Hammer Curl,50.0,8,Biceps,,400.0,2025-03-03,Monday
2025-03-03,Hammer Curl,50.0,8,Biceps,,400.0,2025-03-03,Monday
2025-03-03,Hammer Curl,40.0,11,Biceps,,440.0,2025-03-03,Monday
2025-03-03,Lateral Raise,35.0,10,Shoulders,,350.0,2025-03-03,Monday
2025-03-03,Lateral Raise,35.0,8,Shoulders,,280.0,2025-03-03,Monday
2025-03-03,Lateral Raise,30.0,9,Shoulders,,270.0,2025-03-03,Monday
2025-03-03,Wide-Grip Pulldown,140.0,10,Lats,Biceps,1400.0,2025-03-03,Monday
2025-03-03,Wide-Grip Pulldown,140.0,10,Lats,Biceps,1400.0,2025-03-03,Monday
2025-03-03,Wide-Grip Pulldown,140.0,8,Lats,Biceps,1120.0,2025-03-03,Monday
2025-03-03,Dumbbell Bench,100.0,11,Chest,Triceps,1100.0,2025-03-03,Monday
2025-03-03,Dumbbell Bench,100.0,7,Chest,Triceps,700.0,2025-03-03,Monday
2025-03-03,Dumbbell Bench,100.0,6,Chest,Triceps,600.0,2025-03-03,Monday
2025-03-03,Skull Crushers,90.0,10,Triceps,,900.0,2025-03-03,Monday
2025-03-03,Skull Crushers,90.0,9,Triceps,,810.0,2025-03-03,Monday
2025-03-03,Skull Crushers,90.0,9,Triceps,,810.0,2025-03-03,Monday
2025-03-03,Skull Crushers,90.0,8,Triceps,,720.0,2025-03-03,Monday
2025-03-03,Lateral Raise,30.0,12,Shoulders,,360.0,2025-03-03,Monday
2025-03-03,Lateral Raise,30.0,12,Shoulders,,360.0,2025-03-03,Monday
2025-03-03,Lateral Raise,30.0,11,Shoulders,,330.0,2025-03-03,Monday
2025-03-03,Lateral Raise,30.0,10,Shoulders,,300.0,2025-03-03,Monday
2025-03-03,Pec Dec,190.0,9,Chest,,1710.0,2025-03-03,Monday
2025-03-03,Pec Dec,190.0,7,Chest,,1330.0,2025-03-03,Monday
2025-03-03,Pec Dec,190.0,5,Chest,,950.0,2025-03-03,Monday
2025-03-03,Pec Dec,135.0,6,Chest,,810.0,2025-03-03,Monday
2025-03-03,Cable Chest Fly,37.5,12,Chest,,450.0,2025-03-03,Monday
2025-03-03,Cable Chest Fly,37.5,11,Chest,,412.5,2025-03-03,Monday
2025-03-03,Cable Chest Fly,37.5,10,Chest,,375.0,2025-03-03,Monday
2025-03-03,Hammer Curl,45.0,12,Biceps,,540.0,2025-03-03,Monday
2025-03-03,Hammer Curl,45.0,12,Biceps,,540.0,2025-03-03,Monday
2025-03-03,Hammer Curl,45.0,10,Biceps,,450.0,2025-03-03,Monday
2025-03-04,Leg Extension,205.0,12,Quads,,2460.0,2025-03-03,Tuesday
2025-03-04,Leg Extension,220.0,10,Quads,,2200.0,2025-03-03,Tuesday
2025-03-04,Leg Extension,220.0,10,Quads,,2200.0,2025-03-03,Tuesday
2025-03-04,Leg Extension,220.0,10,Quads,,2200.0,2025-03-03,Tuesday
2025-03-04,RDL,115.0,10,Hamstrings,Low Back,1150.0,2025-03-03,Tuesday
2025-03-04,RDL,115.0,9,Hamstrings,Low Back,1035.0,2025-03-03,Tuesday
2025-03-04,RDL,115.0,9,Hamstrings,Low Back,1035.0,2025-03-03,Tuesday
2025-03-04,RDL,115.0,10,Hamstrings,Low Back,1150.0,2025-03-03,Tuesday
2025-03-04,Deficit Lunges,135.0,8,Quads,Glutes,1080.0,2025-03-03,Tuesday
2025-03-04,Deficit Lunges,135.0,8,Quads,Glutes,1080.0,2025-03-03,Tuesday
2025-03-04,Deficit Lunges,135.0,8,Quads,Glutes,1080.0,2025-03-03,Tuesday
2025-03-04,Calf Machine,310.0,15,Calves,,4650.0,2025-03-03,Tuesday
2025-03-04,Calf Machine,310.0,14,Calves,,4340.0,2025-03-03,Tuesday
2025-03-04,Calf Machine,310.0,15,Calves,,4650.0,2025-03-03,Tuesday
2025-03-05,Wide-Grip Pulldown,160.0,12,Lats,Biceps,1920.0,2025-03-03,Wednesday
